"post_id","article_title","article_slug","featured_image_id","featured_image_url"
"5817","Relative Freedom Unleashes Global Advances","relative-freedom-unleashes-global-advances",\N,\N
"5821","Sam Harris Can Sound Like an Egoist; Too Bad He Isn’t One","sam-harris-can-sound-like-an-egoist-too-bad-he-isnt-one","115028","https://www.theobjectivestandard.com/wp-content/uploads/2014/02/Sam-Harris-Can-Sound-Like-an-Egoist-Too-Bad-He-Isn’t-One.jpg"
"5825","Merry Christmas!","merry-christmas",\N,\N
"5884","Piers Morgan May Not Recognize Rights, but He Has Them","piers-morgan-may-not-recognize-rights-but-he-has-them",\N,\N
"5907","Instapundit Promotes Brad Thompson’s Article on Abolishing “Public” Education","instapundit-promotes-brad-thompsons-article-on-abolishing-public-education",\N,\N
"5920","New Technology Promises Electrical Power from Friction","new-technology-promises-electrical-power-from-friction",\N,\N
"5945","Paul Hsieh: “Speak out Against the Government Narrative” on ObamaCare","paul-hsieh-speak-out-against-the-government-narrative-on-obamacare",\N,\N
"5949","Peter Schiff: The Ability to Steal Doesn’t Make Theft Right","peter-schiff-the-ability-to-steal-doesnt-make-theft-right",\N,\N
"5951","Help The Objective Standard Defend Your Values","help-the-objective-standard-defend-your-values",\N,\N
"5960","“Giving What We Can” Calls for Sacrificing What We Have","giving-what-we-can-calls-for-sacrificing-what-we-have","115111","https://www.theobjectivestandard.com/wp-content/uploads/2012/12/“Giving-What-We-Can”-Calls-for-Sacrificing-What-We-Have.jpg"
"5967","Senators, Representatives—and Americans Who Voted for Them—to Blame for Increased Spending and Tax Hikes","senators-representatives-and-americans-to-blame-for-tax-hikes",\N,\N
"5972","Time to Privatize the Weather Satellite Program","time-to-privatize-the-weather-satellite-program",\N,\N
"5976","Nascar and Rum Makers Got Tax Cuts; You Should Have, Too","nascar-and-rum-makers-got-tax-cuts-you-should-have-too",\N,\N
"5980","William Shatner’s Tweet and the Power of Art","william-shatners-tweet-and-the-power-of-art",\N,\N
"5984","Kudos to the 800 Companies Demanding a Repeal of the Medical-Device Tax","kudos-to-the-800-companies-demanding-a-repeal-of-the-medical-device-tax",\N,\N
"5988","End “Collective Bargaining Rights” and “Right-to-Work” Laws","end-collective-bargaining-rights-and-right-to-work-laws",\N,\N
"5992","Of Hurricanes, Pork, and Subsidies","of-hurricanes-pork-and-subsidies",\N,\N
"5996","Q&A with Craig Biddle and Students For Liberty (aka \"Geeks of Liberty\")","qa-with-craig-biddle-and-students-for-liberty-aka-geeks-of-liberty",\N,\N
"6003","Interview: Linn Armstrong on Self-Defense and Guns","interview-linn-armstrong-on-self-defense-and-guns",\N,\N
"6009","Glenn Reynolds: Home Schooling Will Increasingly Threaten Government Education","glenn-reynolds-home-schooling-will-increasingly-threaten-government-education",\N,\N
"6013","Pacific Legal Foundation Fights for Rights of Florida Property Owner","pacific-legal-foundation-fights-for-rights-of-florida-property-owner",\N,\N
"6020","The Trillion-Dollar Coin: Economic “Solutions” by Lucky Charm","the-trillion-dollar-coin-economic-solutions-by-lucky-charm",\N,\N
"6026","FrackNation Defends Revolutionary Energy Technology","fracknation-defends-revolutionary-energy-technology",\N,\N
"6029","Institute for Justice’s Paul Sherman Clarifies Campaign Finance Law vs. Freedom of Speech","institute-for-justices-paul-sherman-clarifies-campaign-finance-law-vs-freedom-of-speech",\N,\N
"6033","Startling Homicide Statistics among Blacks (and the Cause)","startling-homicide-statistics-among-blacks-and-the-cause","6034","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2013/01/Crip_handsign.gif"
"6038","E-book Revolution Continues to Improve Our Lives","e-book-revolution-continues-to-improve-our-lives",\N,\N
"6041","The Best Teacher Evaluation “Plan” is a Free Market in Education","the-best-teacher-evaluation-plan-is-a-free-market-in-education",\N,\N
"6046","Morsi Unconvincingly Claims His Anti-Semitic Remarks Were “Taken Out of Context”","morsi-unconvincingly-claims-his-anti-semitic-remarks-were-taken-out-of-context",\N,\N
"6048","Glenn Reynolds and the K-12 Implosion","glenn-reynolds-and-the-k-12-implosion",\N,\N
"6052","Iran’s Growing Influence in Latin America adds to the Already Definitive Reason to Destroy the Regime","irans-growing-influence-in-latin-america-adds-to-the-already-definitive-reason-to-destroy-the-regime",\N,\N
"6059","Joshua Lipana, His Doctors, and Modern Technology Beat Cancer","joshua-lipana-his-doctors-and-modern-technology-beat-cancer",\N,\N
"6083","Livestream of D’Souza–Bernstein Debate on Christianity","livestream-of-dsouza-bernstein-debate-on-christianity",\N,\N
"6089","Martin Luther King Jr. and the Fundamental Principle of America","martin-luther-king-jr-and-the-fundamental-principle-of-america","108729","https://www.theobjectivestandard.com/wp-content/uploads/2013/01/MLK-2-1280-760.png"
"6101","FrackNation Documentary Airs on AXS.tv January 22","fracknation-documentary-airs-on-axs-tv-january-22",\N,\N
"6103","Obama’s Second Inaugural Address vs. What Made America Great","obamas-second-inaugural-address-vs-what-made-america-great","115094","https://www.theobjectivestandard.com/wp-content/uploads/2012/07/“You-Didn’t-Build-That”—Obama’s-Ode-to-Envy.jpg"
"6107","Andrew Bernstein on Religion vs. Morality","andrew-bernstein-on-religion-vs-morality","212942","https://theobjectivestandard.com/wp-content/uploads/2013/01/Andy-on-religion.jpg"
"6110","America’s Suicidal Foreign Policy","americas-suicidal-foreign-policy",\N,\N
"6113","Anti-Abortion Crusade is Anti-Life, Anti-Rights, Anti-Reason","anti-abortion-crusade-is-anti-life-anti-rights-anti-reason","6114","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2013/01/3223404014_8ab7537e11_z.jpg"
"6116","EBI Scientists Amazingly Develop DNA Data Storage","ebi-scientists-amazingly-develop-dna-data-storage",\N,\N
"6119","Andrew Bernstein's Q&A following \"Religion vs. Morality\"","andrew-bernsteins-qa-following-religion-vs-morality",\N,\N
"6121","Gun Restrictions Punish the Rational and Responsible for Acts of the Irrational and Irresponsible","gun-restrictions-punish-the-rational-and-responsible-for-acts-of-the-irrational-and-irresponsible","107181","https://www.theobjectivestandard.com/wp-content/uploads/2013/01/gun-control.jpg"
"6133","Condemn Rights-Violating Policies, Not Garlic Smugglers","condemn-rights-violating-policies-not-garlic-smugglers",\N,\N
"6137","Cass Sunstein and the “Second Bill of Rights” Seek to Obliterate Rights","cass-sunstein-and-the-second-bill-of-rights-seek-to-obliterate-rights","115113","https://www.theobjectivestandard.com/wp-content/uploads/2013/01/Cass-Sunstein-and-the-“Second-Bill-of-Rights”-Seek-to-Obliterate-Rights.jpg"
"6140","The Is-Altruism Dichotomy","the-is-altruism-dichotomy",\N,\N
"6161","Institute for Justice Wins Victory for Tax Preparers","institute-for-justice-wins-victory-for-tax-preparers",\N,\N
"6164","To Curse Machines is to Curse the Mind","to-curse-machines-is-to-curse-the-mind",\N,\N
"6168","The Burgeoning Micro-Production Revolution","the-burgeoning-micro-production-revolution",\N,\N
"6173","D’Souza-Bernstein Debate Details","dsouza-bernstein-debate-details",\N,\N
"6177","FIRE Scores Victory for Wrongly Expelled Valdosta State University Student","fire-scores-victory-for-wrongly-expelled-valdosta-state-university-student",\N,\N
"6181","PJ Media’s Walter Hudson Previews Bernstein-D’Souza Debate on Christianity","pj-medias-walter-hudson-previews-bernstein-dsouza-debate-on-christianity",\N,\N
"6185","Interview: Linda Cordair on the Importance of Art in the Workplace","interview-linda-cordair-on-the-importance-of-art-in-the-workplace","115116","https://www.theobjectivestandard.com/wp-content/uploads/2013/02/Linda-Cordair-on-the-Importance-of-Art-in-the-Workplace.jpg"
"6195","Thank-Yous and Apologies regarding the D’Souza-Bernstein Debate","thank-yous-and-apologies-regarding-the-dsouza-bernstein-debate",\N,\N
"6200","Antitrust Suit against Anheuser-Busch and Grupo Modelo Violates Rights","antitrust-suit-against-anheuser-busch-and-grupo-modelo-violates-rights",\N,\N
"6203","Video: The Trinity of Liberty: Individualism, Individual Rights, and Independent Thinking","video-the-trinity-of-liberty-individualism-individual-rights-and-independent-thinking",\N,\N
"6206","The State of Obama","the-state-of-obama",\N,\N
"6213","Video: Christianity: Good or Bad for Mankind? — Dinesh D'Souza vs. Andrew Bernstein","video-christianity-good-or-bad-for-mankind-dinesh-dsouza-vs-andrew-bernstein",\N,\N
"6215","The Trinity of Liberty Q&A, with Craig Biddle","the-trinity-of-liberty-qa-with-craig-biddle",\N,\N
"6234","Fetuses Don’t Have Rights; Pregnant Women Do; This Distinction is Crucial","fetuses-dont-have-rights-pregnant-women-do-this-distinction-is-crucial",\N,\N
"6238","Medical Tourism: A Free Market Alternative to ObamaCare","medical-tourism-a-free-market-alternative-to-obamacare","115119","https://www.theobjectivestandard.com/wp-content/uploads/2013/02/Medical-Tourism-A-Free-Market-Alternative-to-ObamaCare.jpg"
"6244","Cheers to Bipartisan Support for Repealing the Medical-Device Tax","cheers-to-bipartisan-support-for-repealing-the-medical-device-tax",\N,\N
"9727","From the Editor, Spring 2013","from-the-editor-29","7299","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2014/01/biddle_small.jpg"
"9729","Letters and Replies","letters-replies-19","114853","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Letter-to-the-Editor.jpg"
"9731","The End of Central Banking, Part I","end-of-central-banking","50089","https://www.theobjectivestandard.com/wp-content/uploads/2014/02/Thinkstock-Money-Printer.jpg"
"9733","Why “Big Government” is Not the Problem","why-big-government-is-not-the-problem","115118","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Why-“Big-Government”-is-Not-the-Problem.jpg"
"9735","Debate: Christianity: Good or Bad for Mankind?","christianity-good-or-bad-for-mankind","138048","https://www.theobjectivestandard.com/wp-content/uploads/2013/02/christianity-good-or-bad.jpg"
"9737","Robert G. Natelson on State-Driven Amendments to Restrain Federal Spending","natelson-amendments-to-restrain-federal-spending","9626","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2014/02/rob-natelson_small.jpg"
"9739","Review: <em>Zero Dark Thirty</em>","zero-dark-thirty","9631","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2014/02/zero-dark-thirty_small.jpg"
"9741","Review: <em>FrackNation</em>","fracknation","9618","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2014/02/fracknation_small.jpg"
"9743","Review: <em>Jiro Dreams of Sushi</em>","jiro-dreams-of-sushi",\N,\N
"9745","Review: <em>Beyond Politics</em>, by Randy Simmons","beyond-politics","9614","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2014/02/beyond-politics_small.jpg"
"9747","Review: <em>The Little Book of Talent</em>, by Daniel Coyle","little-book-of-talent","9628","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2014/02/talent_small.jpg"
"9749","Review: <em>The Island at the Center of the World</em>, by Russell Shorto","island-at-the-center-of-the-world","9620","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2014/02/island-center-world_small.jpg"
"6247","The Importance of Protocols for Living Well and Avoiding Problems","the-importance-of-protocols-for-living-well-and-avoiding-problems",\N,\N
"6250","End “Too Big to Fail,” not “Too Big” Banks","end-too-big-to-fail-not-too-big-banks",\N,\N
"6254","Is Africa the Next Beneficiary of the Industrial Revolution?","is-africa-the-next-beneficiary-of-the-industrial-revolution",\N,\N
"6257","Government Regulations Hinder Quality Control and Harm Consumers","government-regulations-hinder-quality-control-and-harm-consumers","212291","https://theobjectivestandard.com/wp-content/uploads/2013/02/christina-victoria-craft-ZHys6xN7sUE-unsplash.jpg"
"6260","The Light Brigade Shines for Capitalism","the-light-brigade-shines-for-capitalism",\N,\N
"6265","Anne Hathaway’s Hard Work is No Sacrifice","anne-hathaways-hard-work-is-no-sacrifice",\N,\N
"6269","Zero Dark Thirty Actors Bring Attention to Doctor Imprisoned for Helping Kill Bin Laden","zero-dark-thirty-actors-bring-attention-to-doctor-imprisoned-for-helping-kill-bin-laden",\N,\N
"6272","Scientists Generate Electricity from Coal Without Burning It","scientists-generate-electricity-from-coal-without-burning-it",\N,\N
"6277","Before There Was Amazon, There Was the Sears Catalog","before-there-was-amazon-there-was-the-sears-catalog","212199","https://theobjectivestandard.com/wp-content/uploads/2013/02/Before-There-Was-Amazon-There-Was-the-Sears-Catalog.jpg"
"6280","Don’t Expand Sales Taxes, Abolish Them","dont-expand-sales-taxes-abolish-them","115120","https://www.theobjectivestandard.com/wp-content/uploads/2013/03/Don’t-Expand-Sales-Taxes-Abolish-Them.jpg"
"6285","A 15-Year-Old Boy and Your Future","a-15-year-old-boy-and-your-future",\N,\N
"6292","The Fruits of Capitalism Are All Around Us","the-fruits-of-capitalism-are-all-around-us","115122","https://www.theobjectivestandard.com/wp-content/uploads/2013/03/The-Fruits-of-Capitalism-Are-All-Around-Us.jpg"
"6297","Subway Founder Fred Deluca Decries the Regulatory State","subway-founder-fred-deluca-decries-the-regulatory-state",\N,\N
"6303","Education Activist Michelle Rhee is Courageous, but No “Radical”","education-activist-michelle-rhee-is-courageous-but-no-radical",\N,\N
"6306","Minimum Wage Laws: Economically Harmful Because Immoral","minimum-wage-laws-economically-harmful-because-immoral","96873","https://www.theobjectivestandard.com/wp-content/uploads/2013/03/bigstock-homeless-720.jpg"
"6312","More Evidence of the Failure of Government Schools (and the Solution)","more-evidence-of-the-failure-of-government-schools-and-the-solution",\N,\N
"6316","“Christianity is Only the Second Worst Evil in Western History? I Agree.”","christianity-is-only-the-second-worst-evil-in-western-history-i-agree",\N,\N
"6320","Introduction to “The End of Central Banking, Part I” by Richard M. Salsman","introduction-to-the-end-of-central-banking-part-i-by-richard-m-salsman",\N,\N
"6324","Skunk Works to Deliver “Energy for Everyone”","skunk-works-to-deliver-energy-for-everyone","115124","https://www.theobjectivestandard.com/wp-content/uploads/2013/03/Skunk-Works-to-Deliver-“Energy-for-Everyone”.jpg"
"6329","Judge Properly Tosses New York City Soda Ban","judge-properly-tosses-new-york-city-soda-ban",\N,\N
"6332","Legislation Should be Based on Individual Rights, not Group Averages","legislation-should-be-based-on-individual-rights-not-group-averages","115125","https://www.theobjectivestandard.com/wp-content/uploads/2013/03/Legislation-Should-be-Based-on-Individual-Rights-not-Group-Averages.jpg"
"6345","BP Right to Move Forward with Petroleum","bp-right-to-move-forward-with-petroleum",\N,\N
"31546","Contra Joseph Levine, Israel is a Legitimate State (the Only One in the Region)","contra-joseph-levine-israel-is-a-legitimate-state-the-only-one-in-the-region","65590","https://www.theobjectivestandard.com/wp-content/uploads/2013/03/Tel-Aviv-720.png"
"6351","Scientists—2, Worms—0","scientists-2-worms-0",\N,\N
